name,comment,image
westraadsty,"Gw kalau malem lewat situ pasti merinding, pusing+mual 😶",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/209925133_366769191539724_624998343084280691_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=B88pxf7qIw8AX_LjCvo&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_7rwd-IRYmGE5lSoTZP-RDiKsN7N8NBSwInTAM5Bid5Q&oe=62485CC6&_nc_sid=705020
elinda_ayu24,@tim_jurnalrisa 🔥,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/261158402_1670119776491922_3976508496307948599_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=OXxApp39ldIAX9SOUls&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT95FT-7rxg9KDD9Fp4e47G9K5Uus2JWeB0KvNWdQCEzSQ&oe=6247A0F0&_nc_sid=705020
hilda_maulidiyani,@risa_saraswati @indyratnap tolong kalo ada waktu ka 😂,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/176217579_2711887299074279_6191306521452354583_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=F6f5V_9L0fUAX_gIL1o&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-qoqfH5UluH-mCruN3_S3cGgtZDu-ORQZIwspSZxqsug&oe=62491F3C&_nc_sid=705020
rinniwyuni,Anak indomie cuman bisa kenyang aja kayanya:(((,https://instagram.fcgk1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fcgk1-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX8XvjwF&edm=ALlQn9MBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT_YH9jwZRUyKykJMAqKyqx28MrN_Drg6B78bWmx5FlHDg&oe=62485A4F&_nc_sid=48a2a6
yanareuuu_,GILAKKKK AWKARINNN berani banget 😢,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/248929765_103170472131150_5573440873157461596_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=a58tt279anMAX8ABguT&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9MwKIWwPz-UVkwcUB6rUI5eh4B5mYkzOchHYl9G090jw&oe=6247A193&_nc_sid=705020
yollaabillah,@nrlsknh13 Tolong anak indomie,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/247197874_1784949745226438_8925990236331328595_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Y7C0XJOWlrAAX-wVkcT&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_4dB4jkLtcsr9H_EAMU59U8zoaP8BTFDWNcrJTRRIiMA&oe=624787A9&_nc_sid=705020
lisaarian.i,Ternyata banyak juga orang indigo ngumpul disini😅,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/277113098_157692199987077_5578740734314999693_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=NxjCqR0h15cAX8GcrJf&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8Pvk6Iz7DW6P9Kp1uct17rQcv9919yhGuRrZh8bkARWQ&oe=62482DA9&_nc_sid=705020
ermapertiwi03,Dapet gopay gua mau 😂,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275821033_503436474571337_7287105418643866446_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=6hXbRIjeaQoAX8_v3Aq&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9-5ReY12A9ZOWQaCE5ceP3SU4eL4jRMrvgQaotJ12hiw&oe=624875B1&_nc_sid=705020
_agneskantue,bgni @itafazria ?🤣🔥,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/277415743_991102915115470_5684749209058703328_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=rLOCgnTIiJwAX8E3kUA&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_dPBgUEpcQcvNAIpLWaxyWENQIhkVeuH5zM71_pdIkiQ&oe=6247A4B7&_nc_sid=705020
trya.ps,Koq ngeliat ad sosok pas dekat pintu td langsung pusing😢,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/276036178_440196297860042_1409137018653850961_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ff8OV2joRUsAX8tFkG3&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-ZswiCZD5MbJc3iMJ_wiuBcZjYiDNyMgaTQVhQhHKt0Q&oe=62488AAC&_nc_sid=705020
njol.z_05,Rumahnya bagus klasik 😍,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/277113025_111662728033124_6958142430140320591_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=8xQ0pKR3CeEAX-DpmVC&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-LEu5nsLwv-5M7TTtApwr4WnPd8-jKhSj9jwFvZc6OFg&oe=624819BC&_nc_sid=705020
temmylynch,Pdhl Bagus rmh nya…Kl msh dirawat di renovasi..Seneng tipe Rmh Jadul gini,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/105499844_595941787699154_1842281631415063359_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=zszKS4mO65cAX847UB5&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-598hwfxoPGnGERFNYvEzunHvo0Mxvqf4MOELGqvTTYw&oe=62487975&_nc_sid=705020
dnjya.ydp,@indahaazzahra ??,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275960526_1177589256109746_1417288166724829875_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=WrjWf0Z1Y7AAX968E7v&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_HT_MqeBhadYu3g1lILtBlYVfZqMLDiBNuL5cve3NMdg&oe=624796AE&_nc_sid=705020
ecaarsitasrg,@risa_saraswati @tim_jurnalrisa dipersilahkan ibu Risa👀,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/269897566_1108027583337477_5842109381909745564_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Z9iuA3VdUv8AX9a2uBK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_J-veBAvJ7ruO6RAyq-LDUVZU5sNlMzB4rUuGHYfmGfg&oe=6248BF76&_nc_sid=705020
cucisepatu.omgun,Authentic bgt gile 👏,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274110473_1358427457934188_1504127631687210641_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=3faFF8SfjskAX-x6Ezm&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8DDtbua79I0Nkfi1ow4GTib4gJQ_rxto4VL1Vg27AlUQ&oe=6248F437&_nc_sid=705020
najma_shafrina,@dinatamboel,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274906095_1737562243301565_3247573243508329734_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=6BQisISq1cIAX8zXZHs&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8SiW0BpjdoawPSj8PrM0r7__B24VoBrQcihSDl9nBibQ&oe=6247B8A4&_nc_sid=705020
ghinslsbil_,@ruventeuxy silahkan tunjukan pesonamu dd,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/264261113_1293535441124129_147754596427173034_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gau6QBkKqe8AX_iOwuI&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8LbnypqEcerR7olbFvq-xrRP_k59UzwKGJkBmHD3MjLg&oe=6248E48D&_nc_sid=705020
awrienn,aku anak indomie 😔,https://instagram.fcgk1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fcgk1-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX8XvjwF&edm=ALlQn9MBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT_YH9jwZRUyKykJMAqKyqx28MrN_Drg6B78bWmx5FlHDg&oe=62485A4F&_nc_sid=48a2a6
rayyanash,kok boleh di dokumentasiin?,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/277216378_512770573593104_7523129250513869447_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=kyx7fpXNrWMAX-5sSSM&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_BeyRIHaWsxQBrd6rsPpWJd31IgwPWye4Zgnv0a62akg&oe=6247F8E1&_nc_sid=705020
farrelnd,@mstk_nisa nihh🙂,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/277146705_367144468634588_3528155310978472642_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=YFCoWDNGQksAX_rWPrn&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_V9G35avIXsd7LJQ-_fMqOP_YuIoT0Q4EZxMAWzeBoNg&oe=6248322E&_nc_sid=705020
ayumulynii,Pernah jadi tempat penelusuran @diarymisterisara seru sih parah 🔥,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/268007099_4680011292085234_9122856066436229750_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=b51cQGNjMDgAX_BcHfa&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2p758ch4sVtp2B6uUNCFSy38mjoudR8JV-E29o-k2iQ&oe=62479E05&_nc_sid=705020
fayymokogintaa,mnjo ksini @chacaapaputungann @putrikorompot @adityoprasetyoo,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/258763139_627048905160026_727258528300080230_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=jLjszfdBFssAX9WlFCa&tn=K2QEpKHP0ILhBReK&edm=AEF8tYYBAAAA&ccb=7-4&oh=00_AT-fvNLvo6ccZGQoLzYwy8EuJUWdgMRxLPAG4VLSs3vcWQ&oe=6248E727&_nc_sid=a9513d
naanaajjj,@tim_jurnalrisa,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275732386_1412443265871874_8322662541755556347_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=H8jLS5xL-n8AX8UvQAO&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_JJk7-6mHWfQw2ZtqBoZkAJjPa0KIn5OAqNRA4TmCYuQ&oe=6247D216&_nc_sid=705020
nwn.mmy28,@tim_jurnalrisa semoga bisa kesana ya klo bisa sm mba Awkarin ❤️,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/241733264_874798906758682_7276274834469676953_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=X5InlBQ-2igAX_7qPSV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8gtMMqrqu10llrzgGy0urv5dcgNZTN-RJ74-WdH0cbpg&oe=6248455B&_nc_sid=705020
fajar_satriatama.13,Anak Indihome pasti liat sesuatu yg janggal,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/241241677_164830842452259_461805214585208697_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=1UK8uh41cYUAX9qX81W&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_Nnw1YfP2rPHl4FcbYUXJWPlRlBqQsQeAZHHb07GWNMQ&oe=6248E996&_nc_sid=705020
aditajulianita.k,Pas ngeliat langsung pusing,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/248052587_414037736952313_2463842768391156936_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=C_BQkraFxZoAX8bkhoS&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-qLqKeOAyYHrR7-qvp7cQpaHDAlWlz0fr2iglknJa41A&oe=624848FF&_nc_sid=705020
my_beibee,Kek bukan karin 😟,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274076179_271232238486961_588598027967415366_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=mEU2dLsIHAEAX89yi4b&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8oqXuI8hr6woUBJXLOWqgjlBpJg8ZFpvpkgYkoyxInww&oe=62479C41&_nc_sid=705020
arum.mn,Slide trakhir ada mba Sumi yg sarawijayanto komunikasi,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275213227_2046091265554692_1094310820079499429_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=0CCflaRTUtwAX9uQBXy&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9wldt8vWc5iRpvCEpDE4QbNeS3dqChXlHnBojKhS6n7Q&oe=62491FAD&_nc_sid=705020
bilas3232,@doremanta yuk kesini,https://instagram.fdxb1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX3N5c3RlbV90Y3BfZmFsbGJhY2tfd2l0aF9wb3N0XzI6Y29udHJvbCJ9&_nc_ht=instagram.fdxb1-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX-nYI-b&edm=AB11_MABAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT_6B3jeKpYHRa5fQlXhoTR96UBDzAszrrxYKe8hic-YlQ&oe=62485A4F&_nc_sid=ccd4cc
sherlykarina_,Gak beraniii,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274746378_989246925362975_5753186500099484783_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=vRGZMhwIn7EAX8mHn9y&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-U7R9o_TD1dZPFsxJy-EnFOmUoSxkJAB1Vb6wsvEvnQQ&oe=62484DF6&_nc_sid=705020
mynameisawan09,Anak indomie diam saja sambil menikmati,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/79309924_478956129637840_6289376119137239040_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=mVlWUq_NuE0AX_8I-rG&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8qvj4SErSFj0DXzRXns81t4FrdmN1fDZSWPlyefMEKQw&oe=6248A381&_nc_sid=705020
nrjanahfitri,@ii.naaa jd pgn,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274599228_673458340773821_8249756961610530858_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=SZ1Mzt7O0WAAX9Rz0X7&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_NvPtPGNqGUF2MdlfJDOjYSOhBOBw_4icLq1P3W3U7Hw&oe=6249017D&_nc_sid=705020
andiiiiipyh,Rumah ini pernah ditelusuri di youtube ka @sarawijayanto,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275471980_1239178746607102_3691756566073787318_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=0G3FQxX8_l8AX9R5ynp&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9gfaY4bEqngbLeJra-cgXKrAJBSk-0V5teQdtCkQg-Iw&oe=6248CA83&_nc_sid=705020
_ignasiadea,@lauraadelynh gua anak indomie ga bisa liat hal mistis,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275715054_1040236846572799_1437021154766757304_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=rBr_4CGBe5sAX_ZHnyQ&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_cYv5nl45OexIxWpyUF5Jc1VOhiijE3wf_qll6MlRKEg&oe=62474DDC&_nc_sid=705020
endwhytiii,Serem tapi estetic @__sakinahhh,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275445735_381504623814392_6491226703140143419_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Il_t6EvhEqgAX9D--Q7&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9DcuI70FpcmXFRRR4i8yONK37oQ8xUGgpy2YqsQSAX_g&oe=624791B9&_nc_sid=705020
hotteokcouple,diarycewekindigo mana niiii,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/245229556_1464722153899859_8811583731712206278_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=DhsVIuS654YAX92idsh&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9Ja44XWz7befAnY4Xv2n3YM6mtsazcRHZXNOLr9H-XLg&oe=6248F550&_nc_sid=705020
irenaaaputri,kak @sarawijayanto  pernah kesini . cek aja di yt nya,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/182632538_490019038814967_2629356539406122253_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=f9orVM2JEA4AX_W5waX&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8TN-vjQzn34R-qnB1k6SEU8_jm11gXO2Qom8irKAJQCA&oe=6248584A&_nc_sid=705020
kamilarrk,@mbunpe @norma_azimatul @lailyy.12 @ulvah_elvazza @haimellaa @ochywee_ @sayyidah009 @khoirunnuval CATAT !! pokoknya gimana caranya someday kita kesana. gatau deh gimana kesananya naek apa dan segala tetekbengeknya wkwkwk POKOKNYA HARUS WKWKWK,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/270189251_698646481100513_3023441295526847320_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=wjcVSJILTzwAX_2zSyd&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8fKDBSRi8iwzHvt9Aw_c6bmT_aRlaor1tW_bKlHMYZvg&oe=62490978&_nc_sid=705020
dellaalvianaaa_,Mba Sumi ada di bagian ke 5 🙃,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/271582053_1294304450995573_2819626726381315920_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=n8_NS831Zb8AX9Gw1XY&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT91Sy56vz48aZklfgfcivr9-ZbMJ57X2C6ogMudDTI4sg&oe=62488D00&_nc_sid=705020
puputdy,btw slide terakhir diatas kek orang ngintip ya ? aku langsung tertuju kesitu 🥲,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/277239145_1803178043220935_1208287482765719163_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=GkJe50votp8AX_oJ1ng&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_nDzp4BEZa-fnDJoCNUvjqrbCnrmfdwyyX8HbzOZzuEw&oe=6248BF6D&_nc_sid=705020
ponnengponneng,Bagus😍tapi seram,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274697568_648087823138321_3530272299216826403_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=cs30kU2akJQAX8P_Tl-&edm=AEF8tYYBAAAA&ccb=7-4&oh=00_AT8oGZfeys24qEt0DdhgNIkt153rNlfFa2VMBG7H7H-HMA&oe=62488B64&_nc_sid=a9513d
bungaaaliyah,"Di kasur ada yg duduk mukanya kayak murung gitu, terus di dekat pintu ada yg putih entah itu mba Sumi atau kah sosok lain",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/276127091_1599714513731640_6512042235077546283_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=GlfY0rGBo9oAX9evb-q&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT85ELZgKOh_oE4uzdwvefoXH4-hQ1cHqSp4Wc-mKQEBpg&oe=62487EE7&_nc_sid=705020
frdaaash,Kayak yg pernah didatengin @diarymisterisara,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/276252688_3160517154206038_5821001297013077969_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=VtlGcBf48JIAX8lUd5O&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9AKQU1nvi5dZJDCmc1vI6VT94Iyr_ztICtxhH1X6yi5Q&oe=6247F52D&_nc_sid=705020
_srhlaa,Yang dibuat syuting sarah wijayanto dulu nii,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/270263588_486474776233424_3505909344069077331_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=4_JlGtRcal0AX_Wt5e4&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT97G9VjuNUtj8DqtgnfFctIpooEg9r8L_neGQX0444J_A&oe=62486FC0&_nc_sid=705020
teguhariwibowo81,@radenmas_ulung coba kesini mas explore,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/15338344_1322512267788376_5428948063550963712_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ylVaZFsGPqAAX9i_UcZ&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT95RFQ-967d0cc2I0aBA1SCCkiRmAdZJcCPLFti8DG6Bg&oe=624818E1&_nc_sid=705020
teguhariwibowo81,@steven.kurniawann keren ler ini,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/15338344_1322512267788376_5428948063550963712_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ylVaZFsGPqAAX9i_UcZ&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT95RFQ-967d0cc2I0aBA1SCCkiRmAdZJcCPLFti8DG6Bg&oe=624818E1&_nc_sid=705020
rastibuana,"@fadiasalsadlaa tolong nak lihat ada penampkan apa ,ku penasaran",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/272140545_470244551182918_6269092667699869282_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=9sAuXJCDNAIAX_k9nT4&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8pa8kJ6AWUwjHspJiE2TQ6ieKbIohG_OD_CTvnC-p_PQ&oe=624862AB&_nc_sid=705020
audinaadvgn,Aku tau sedikit cerita tentang rumah ini dari @diarymisterisara,https://instagram.fixc4-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fixc4-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX_Gab4E&edm=ACaJ6XgBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT9_MsfDNuzBivYN3IaxwtKnpsvKx26I94Jh1Yg81dBk4g&oe=62485A4F&_nc_sid=0cc1b1
erikachika,"Rin collab sm @sarawijayanto @diarymisterisara_store dong, mereka jg pernah penelusuran kesini deh kalo gk salah..",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/122993076_143221520859572_7974363084415254792_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=I6vbgn8rcc8AX-SoXqE&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_7F_ET0427YZ0T0QN9MkjYIZPqV8bEBJwHtSFcW4u7Mw&oe=62484631&_nc_sid=705020
astri_rizkianti,Coba liat vlognya ustad muhammad faizar udah di bahas tuntas tentang rumah pocong sumi ini 😊,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/186414080_2876413482676213_3776481203337979396_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=pHQkFG2VvoAAX-2LCY1&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9yNf0KT5HGGj6GoXRRiazMKNYw3E9-9D1U89qpxpJg2w&oe=62476D5F&_nc_sid=705020
